#,Class,Status,Time
'43','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:12:31.766175'
'44','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:14:22.353139'
'45','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:16:12.941323'
'46','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:18:03.551284'
'47','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:19:54.152655'
'48','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:21:44.754511'
'49','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:23:35.527464'
'50','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:25:26.122145'
'51','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:27:16.740719'
'52','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:29:07.325503'
'53','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:31:10.113951'
'54','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:33:00.737096'
'55','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:34:51.515665'
'56','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:36:42.125030'
'57','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:38:32.698914'
'58','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:40:23.289306'
'59','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:42:13.882747'
'60','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:44:04.476797'
'61','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:45:55.209087'
'62','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:47:45.862512'
'63','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:49:36.458136'
'64','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:51:27.053794'
'65','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:53:17.655470'
'66','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:55:08.272895'
'67','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:56:59.025643'
'68','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 21:58:49.660170'
'69','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:00:58.048646'
'70','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:02:48.647756'
'71','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:04:39.274990'
'72','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:06:29.877775'
'73','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:08:20.630898'
'74','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:10:11.239542'
'75','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:12:01.837270'
'76','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:13:52.454672'
'77','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:15:43.036947'
'78','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:17:33.632496'
'79','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:19:24.513124'
'80','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:21:15.111951'
'81','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:23:05.703619'
'82','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:24:56.331550'
'83','Gentle Yoga 和緩瑜珈' by 'Una',FULL,'2022-08-13 22:26:46.993141'
'84','Gentle Yoga 和緩瑜珈' by 'Una',BOOKED,'2022-08-13 22:28:20.135549'
