#,Class,Status,Time
139: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:21:25.605789
140: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:21:44.330505
141: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:21:44.427211
142: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:22:03.636558
143: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:22:03.735640
144: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:22:22.571970
145: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:22:22.669641
146: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:22:41.598287
147: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:22:41.687573
148: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:23:00.359919
149: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:23:00.460133
150: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:23:19.377950
151: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:23:19.471535
152: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:23:38.327334
153: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:23:38.423003
154: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:23:57.160719
155: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:23:57.255670
156: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:24:15.817788
157: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:24:15.913288
158: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:24:34.643649
159: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:24:34.739280
160: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:24:53.525644
161: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:24:53.617164
162: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:25:12.419904
163: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:25:12.529377
164: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:25:31.858915
165: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:25:31.946287
166: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:25:51.117022
167: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:25:51.213138
168: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:26:10.757173
169: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:26:10.860076
170: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:26:30.092466
171: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:26:30.186965
172: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:26:48.907562
173: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:26:49.414257
174: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:27:09.065168
175: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:27:09.166050
176: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:27:28.003427
177: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:27:28.101499
178: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:27:46.892997
179: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:27:46.978942
180: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:28:05.683006
181: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:28:05.777787
