#,Class,Status,Time
next_book_datetime=2023-07-18 21:04:40.124701'37','Yoga Tone' by 'Una',FULL,'2023-07-18 21:05:00.723471'
next_book_datetime=2023-07-18 21:06:05.723459'38','Yoga Tone' by 'Una',FULL,'2023-07-18 21:06:26.529319'
next_book_datetime=2023-07-18 21:07:31.529306'39','Yoga Tone' by 'Una',FULL,'2023-07-18 21:07:52.171056'
next_book_datetime=2023-07-18 21:08:57.171043'40','Yoga Tone' by 'Una',FULL,'2023-07-18 21:09:17.838088'
next_book_datetime=2023-07-18 21:10:22.838055'41','Yoga Tone' by 'Una',FULL,'2023-07-18 21:10:43.453105'
next_book_datetime=2023-07-18 21:11:48.453088'42','Yoga Tone' by 'Una',FULL,'2023-07-18 21:12:09.115942'
next_book_datetime=2023-07-18 21:13:14.115928'43','Yoga Tone' by 'Una',FULL,'2023-07-18 21:13:35.631283'
next_book_datetime=2023-07-18 21:14:40.631264'44','Yoga Tone' by 'Una',FULL,'2023-07-18 21:15:01.392709'
next_book_datetime=2023-07-18 21:16:06.392691'45','Yoga Tone' by 'Una',FULL,'2023-07-18 21:16:27.000498'
next_book_datetime=2023-07-18 21:17:32.000485'46','Yoga Tone' by 'Una',FULL,'2023-07-18 21:17:52.692766'
next_book_datetime=2023-07-18 21:18:57.692739'47','Yoga Tone' by 'Una',FULL,'2023-07-18 21:19:18.305264'
next_book_datetime=2023-07-18 21:20:23.305251'48','Yoga Tone' by 'Una',FULL,'2023-07-18 21:20:43.893570'
next_book_datetime=2023-07-18 21:21:48.893541'49','Yoga Tone' by 'Una',FULL,'2023-07-18 21:22:09.613513'
next_book_datetime=2023-07-18 21:23:14.613501'50','Yoga Tone' by 'Una',FULL,'2023-07-18 21:23:36.232477'
next_book_datetime=2023-07-18 21:24:41.232444'51','Yoga Tone' by 'Una',FULL,'2023-07-18 21:25:01.839508'
next_book_datetime=2023-07-18 21:26:06.839478'52','Yoga Tone' by 'Una',FULL,'2023-07-18 21:26:27.536828'
next_book_datetime=2023-07-18 21:27:32.536817'53','Yoga Tone' by 'Una',FULL,'2023-07-18 21:27:53.189918'
next_book_datetime=2023-07-18 21:28:58.189906'54','Yoga Tone' by 'Una',FULL,'2023-07-18 21:29:18.830653'
next_book_datetime=2023-07-18 21:30:23.830636'55','Yoga Tone' by 'Una',FULL,'2023-07-18 21:30:44.448691'
next_book_datetime=2023-07-18 21:31:49.448666'56','Yoga Tone' by 'Una',FULL,'2023-07-18 21:32:10.037207'
next_book_datetime=2023-07-18 21:33:15.037195'57','Yoga Tone' by 'Una',FULL,'2023-07-18 21:33:36.534834'
next_book_datetime=2023-07-18 21:34:41.534816'58','Yoga Tone' by 'Una',FULL,'2023-07-18 21:35:02.144829'
next_book_datetime=2023-07-18 21:36:07.144813'59','Yoga Tone' by 'Una',FULL,'2023-07-18 21:36:27.973466'
next_book_datetime=2023-07-18 21:37:32.973447'60','Yoga Tone' by 'Una',FULL,'2023-07-18 21:37:53.640855'
next_book_datetime=2023-07-18 21:38:58.640835'61','Yoga Tone' by 'Una',FULL,'2023-07-18 21:39:19.353648'
next_book_datetime=2023-07-18 21:40:24.353637'62','Yoga Tone' by 'Una',FULL,'2023-07-18 21:40:44.955023'
next_book_datetime=2023-07-18 21:41:49.955006'63','Yoga Tone' by 'Una',FULL,'2023-07-18 21:42:10.588312'
next_book_datetime=2023-07-18 21:43:15.588295'64','Yoga Tone' by 'Una',FULL,'2023-07-18 21:43:37.085137'
next_book_datetime=2023-07-18 21:44:42.085119'65','Yoga Tone' by 'Una',FULL,'2023-07-18 21:45:02.849612'
next_book_datetime=2023-07-18 21:46:07.849595'66','Yoga Tone' by 'Una',FULL,'2023-07-18 21:46:28.450832'
next_book_datetime=2023-07-18 21:47:33.450818'67','Yoga Tone' by 'Una',FULL,'2023-07-18 21:47:54.165695'
next_book_datetime=2023-07-18 21:48:59.165683'68','Yoga Tone' by 'Una',FULL,'2023-07-18 21:49:19.792163'
next_book_datetime=2023-07-18 21:50:24.792145'69','Yoga Tone' by 'Una',FULL,'2023-07-18 21:50:45.445324'
next_book_datetime=2023-07-18 21:51:50.445307'70','Yoga Tone' by 'Una',FULL,'2023-07-18 21:52:11.085788'
next_book_datetime=2023-07-18 21:53:16.085775'71','Yoga Tone' by 'Una',FULL,'2023-07-18 21:53:37.711192'
next_book_datetime=2023-07-18 21:54:42.711180'72','Yoga Tone' by 'Una',FULL,'2023-07-18 21:55:03.307685'
next_book_datetime=2023-07-18 21:56:08.307671'73','Yoga Tone' by 'Una',FULL,'2023-07-18 21:56:28.914302'
next_book_datetime=2023-07-18 21:57:33.914290'74','Yoga Tone' by 'Una',FULL,'2023-07-18 21:57:54.652396'
next_book_datetime=2023-07-18 21:58:59.652385'75','Yoga Tone' by 'Una',FULL,'2023-07-18 21:59:20.273592'
next_book_datetime=2023-07-18 22:00:25.273560'76','Yoga Tone' by 'Una',FULL,'2023-07-18 22:00:45.934614'
next_book_datetime=2023-07-18 22:01:50.934593'77','Yoga Tone' by 'Una',FULL,'2023-07-18 22:02:11.644673'
next_book_datetime=2023-07-18 22:03:16.644659'78','Yoga Tone' by 'Una',FULL,'2023-07-18 22:03:38.277234'
next_book_datetime=2023-07-18 22:04:43.277222'79','Yoga Tone' by 'Una',FULL,'2023-07-18 22:05:03.916761'
next_book_datetime=2023-07-18 22:06:08.916744'80','Yoga Tone' by 'Una',FULL,'2023-07-18 22:06:29.849070'
next_book_datetime=2023-07-18 22:07:34.849054'81','Yoga Tone' by 'Una',FULL,'2023-07-18 22:07:55.623662'
next_book_datetime=2023-07-18 22:09:00.623648'82','Yoga Tone' by 'Una',FULL,'2023-07-18 22:09:21.457859'
next_book_datetime=2023-07-18 22:10:26.457843'83','Yoga Tone' by 'Una',FULL,'2023-07-18 22:10:47.039055'
next_book_datetime=2023-07-18 22:11:52.039038'84','Yoga Tone' by 'Una',FULL,'2023-07-18 22:12:12.725238'
next_book_datetime=2023-07-18 22:13:17.725220'85','Yoga Tone' by 'Una',FULL,'2023-07-18 22:13:39.358153'
next_book_datetime=2023-07-18 22:14:44.358126'86','Yoga Tone' by 'Una',FULL,'2023-07-18 22:15:05.007180'
next_book_datetime=2023-07-18 22:16:10.007166'87','Yoga Tone' by 'Una',FULL,'2023-07-18 22:16:30.962288'
next_book_datetime=2023-07-18 22:17:35.962270
